zone_id,state,road,direction,lane_type,length,LND,latitude,longitude,geometry,POP_DEN,MALE,WHITE,AGE,EDUCATION,CAR_COMMUTE,INCOME,CAR_OWNERSHIP,HU_DEN,EM_DEN,LU_DIVERSITY,HG_DEN,MR_DEN,Clustering_Coefficient,Degree_Centrality,Closeness_Centrality,resilience,performance
9049,District 6,I-95,South,Unknown,0.39,0.5581395348837209,25.80128,-80.20638,POINT (-80.20638 25.80128),1580.8473810836347,36.453716350117375,46.24788502266466,2926.1917555215605,201.33508877696852,57.24579039348663,183.3153929943977,93.0214018752072,795.1691101894967,841.4051074740947,136.0961324813705,0.5676400844579527,0.5676414130734271,0.25,0.0027137042062415195,0.0036182722749886925,-0.02689706910702805,1.021286078027101
9055,District 6,I-95,South,Unknown,0.35,0.4457364341085271,25.908286,-80.210351,POINT (-80.210351 25.908286),977.2866602666279,29.23305479819555,32.082763727838525,2367.6504848052764,160.2258202611589,49.78651420306596,150.91996056820108,87.66632186265413,427.82178530076794,488.32809876994025,100.7244460575759,0.5352046671349671,0.5352056391372849,0.125,0.005427408412483039,0.005427408412483039,-0.09540464391044882,0.7132459740421153
9056,District 6,I-95,South,Unknown,0.29,0.4457364341085271,25.908286,-80.210351,POINT (-80.210351 25.908286),977.2866602666279,29.23305479819555,32.082763727838525,2367.6504848052764,160.2258202611589,49.78651420306596,150.91996056820108,87.66632186265413,427.82178530076794,488.32809876994025,100.7244460575759,0.5352046671349671,0.5352056391372849,0.25,0.0027137042062415195,0.0036182722749886925,-0.09540464391044882,0.9357667644976819
9057,District 6,I-95,South,Unknown,0.35,0.4457364341085271,25.908286,-80.210351,POINT (-80.210351 25.908286),977.2866602666279,29.23305479819555,32.082763727838525,2367.6504848052764,160.2258202611589,49.78651420306596,150.91996056820108,87.66632186265413,427.82178530076794,488.32809876994025,100.7244460575759,0.5352046671349671,0.5352056391372849,0.25,0.0027137042062415195,0.0036182722749886925,-0.09540464391044882,0.2586992490148355
9081,District 6,I-395,East,Unknown,0.35,0.8682170542635659,25.785833,-80.193542,POINT (-80.19354199999999 25.785833),2062.4000245968964,40.124677876189054,52.113452736199164,3122.075561035689,229.59442251843458,59.24135719448705,204.22639826117512,94.44343675759063,1153.1591997157657,1199.001110317001,144.1767312082357,0.5425815359811127,0.5425829613446969,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.001536911347497949,0.1764943644082131
9082,District 6,I-395,West,Unknown,0.35,0.8682170542635659,25.785833,-80.193542,POINT (-80.19354199999999 25.785833),2062.4000245968964,40.124677876189054,52.113452736199164,3122.075561035689,229.59442251843458,59.24135719448705,204.22639826117512,94.44343675759063,1153.1591997157657,1199.001110317001,144.1767312082357,0.5425815359811127,0.5425829613446969,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.08762896432145173,0.4150463419658237
9325,District 6,SR-826,East,Unknown,0.35,0.5581395348837209,25.927353,-80.214192,POINT (-80.214192 25.927353),912.1967707284239,27.76233422682872,29.929485933405832,2248.9070175177962,152.73045573785998,47.572182308731264,143.4615586723791,83.14487447038091,400.77427556412715,454.2967493807091,97.19966994062239,0.5259729165539992,0.5259737958342366,0.25,0.0027137042062415195,0.0027137042062415195,-0.09540464391044882,0.44484607602052356
9764,District 6,I-395,East,Unknown,0.35,0.1744186046511628,25.787937,-80.178003,POINT (-80.178003 25.787937),1578.489671618091,33.260389455715526,43.972972659245926,2640.058348518975,194.8393488785366,50.25227623433139,174.96615551970243,80.87142611224563,898.1514431291057,904.2325661599043,119.45467063334743,0.5173288542272659,0.517329926341923,0.25,0.004070556309362279,0.004070556309362279,-0.025316884618485247,0.21892581813969555
9765,District 6,I-395,West,Unknown,0.35,0.1744186046511628,25.787937,-80.178003,POINT (-80.178003 25.787937),1578.489671618091,33.260389455715526,43.972972659245926,2640.058348518975,194.8393488785366,50.25227623433139,174.96615551970243,80.87142611224563,898.1514431291057,904.2325661599043,119.45467063334743,0.5173288542272659,0.517329926341923,0.25,0.004070556309362279,0.004070556309362279,-0.012245725709358002,0.23677506529974848
9766,District 6,I-395,East,Unknown,0.35,0.5387596899224806,25.786333,-80.186748,POINT (-80.18674799999999 25.786333),1843.5589585699154,36.88591789255669,48.31745339181326,2889.8462671481975,214.36185894385974,54.82599370038352,191.7951247667678,88.05044527732588,1047.7373598444835,1067.3433552380982,132.7606083163442,0.5311792434517364,0.5311804979735348,0.21916337707895303,0.005427408412483039,0.005427408412483039,0.009737684818855827,0.2900784933971536
10188,MDX,SR-924,East,Unknown,0.33,0.0465116279069767,25.892686,-80.278848,POINT (-80.278848 25.892686),1040.18754011725,29.785527936531363,39.23749749054349,2489.1149590603873,160.4194419329786,51.7092841391902,152.31552013282027,92.95777313587101,435.7281063372277,523.2346485838673,105.07518801627003,0.7050032757125654,0.7050042676024728,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.07895710167070555,0.25164192261054036
10189,MDX,SR-924,West,Unknown,0.33,0.0465116279069767,25.892686,-80.278848,POINT (-80.278848 25.892686),1040.18754011725,29.785527936531363,39.23749749054349,2489.1149590603873,160.4194419329786,51.7092841391902,152.31552013282027,92.95777313587101,435.7281063372277,523.2346485838673,105.07518801627003,0.7050032757125654,0.7050042676024728,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.06906358920430472,0.26462721088227775
10192,MDX,SR-924,West,Unknown,0.33,0.1356589147286821,25.895786,-80.282987,POINT (-80.28298700000001 25.895786),1034.332186368192,29.051594150174438,38.36599506472747,2426.6532662862146,157.28641638634986,50.50762167355825,149.5960450633131,91.17670800554754,431.5246283320279,520.5526269936971,102.39084270717373,0.7132007238143531,0.7132016956383503,0.16666666666666666,0.004070556309362279,0.004845900368288429,-0.07222198003192937,0.3221768521839651
10193,MDX,SR-924,East,Unknown,0.33,0.1356589147286821,25.895786,-80.282987,POINT (-80.28298700000001 25.895786),1034.332186368192,29.051594150174438,38.36599506472747,2426.6532662862146,157.28641638634986,50.50762167355825,149.5960450633131,91.17670800554754,431.5246283320279,520.5526269936971,102.39084270717373,0.7132007238143531,0.7132016956383503,0.16666666666666666,0.004070556309362279,0.004845900368288429,-0.08015593234752544,0.3495874109017217
10194,MDX,SR-924,West,Unknown,0.33,0.1744186046511628,25.885639,-80.26826,POINT (-80.26826 25.885639),1047.3228381574916,29.946017435043277,38.70818835597488,2497.3962468010714,161.63230316054145,51.78844239268004,153.2437906556617,92.65099891867686,444.00423931826276,526.9765252215774,104.69324802781428,0.682640153600029,0.6826411591545498,0.0,0.0027137042062415195,0.0030529172320217096,-0.05179478710099095,0.24361568611086556
10195,MDX,SR-924,East,Unknown,0.33,0.1744186046511628,25.885639,-80.26826,POINT (-80.26826 25.885639),1047.3228381574916,29.946017435043277,38.70818835597488,2497.3962468010714,161.63230316054145,51.78844239268004,153.2437906556617,92.65099891867686,444.00423931826276,526.9765252215774,104.69324802781428,0.682640153600029,0.6826411591545498,0.0,0.0027137042062415195,0.0030529172320217096,-0.03506024093254059,0.18852041211124512
10196,MDX,SR-924,East,Unknown,0.33,0.1356589147286821,25.888871,-80.273819,POINT (-80.273819 25.888871),1053.357047148529,31.058320416980397,40.82866938088888,2596.2225540464788,166.04137163990995,53.8584982014143,157.27442824907394,96.23719465172886,443.05236476397283,529.4779955518419,109.87857791838758,0.6949770583362261,0.6949780848585263,0.25,0.0027137042062415195,0.0030529172320217096,-0.06560248979514269,0.27598521831903267
10197,MDX,SR-924,West,Unknown,0.33,0.1356589147286821,25.888871,-80.273819,POINT (-80.273819 25.888871),1053.357047148529,31.058320416980397,40.82866938088888,2596.2225540464788,166.04137163990995,53.8584982014143,157.27442824907394,96.23719465172886,443.05236476397283,529.4779955518419,109.87857791838758,0.6949770583362261,0.6949780848585263,0.25,0.0027137042062415195,0.0030529172320217096,-0.0644118940190567,0.30411231964902896
10198,MDX,SR-924,East,Unknown,0.33,0.2945736434108527,25.896905,-80.297619,POINT (-80.297619 25.896905),1143.2180247641963,31.314940184529206,42.2066108088404,2608.3012916439943,169.76287369975944,54.91473609035381,161.67660018932963,99.33540749283165,463.93524469886165,572.2198349872867,111.71438610933522,0.7601002801467859,0.7601013521745645,0.0,0.004070556309362279,0.0030529172320217096,-0.10452064000690917,0.343466769854951
10199,MDX,SR-924,West,Unknown,0.33,0.2945736434108527,25.896905,-80.297619,POINT (-80.297619 25.896905),1143.2180247641963,31.314940184529206,42.2066108088404,2608.3012916439943,169.76287369975944,54.91473609035381,161.67660018932963,99.33540749283165,463.93524469886165,572.2198349872867,111.71438610933522,0.7601002801467859,0.7601013521745645,0.0,0.004070556309362279,0.0030529172320217096,-0.0597057711932103,0.22671703443976063
10200,MDX,SR-924,West,Unknown,0.33,0.2868217054263566,25.897891,-80.303024,POINT (-80.30302399999999 25.897891),1152.553689489498,30.702725988089774,42.53766448165615,2592.7422244911286,167.12008357856303,54.02080137579593,158.58327664756612,97.9111585594199,466.6942607958604,576.3190836551967,109.77519760042313,0.7779042853856301,0.7779053230493791,0.0,0.0027137042062415195,0.0030529172320217096,-0.02119907858032588,0.1641299301961702
10201,MDX,SR-924,East,Unknown,0.33,0.2868217054263566,25.897891,-80.303024,POINT (-80.30302399999999 25.897891),1152.553689489498,30.702725988089774,42.53766448165615,2592.7422244911286,167.12008357856303,54.02080137579593,158.58327664756612,97.9111585594199,466.6942607958604,576.3190836551967,109.77519760042313,0.7779042853856301,0.7779053230493791,0.0,0.0027137042062415195,0.0030529172320217096,-0.039192593049501956,0.19135563147579243
10202,MDX,SR-924,East,Unknown,0.33,0.1744186046511628,25.896211,-80.287701,POINT (-80.287701 25.896211),1053.8564825968083,29.29482814590429,39.02995252678673,2448.695622360333,158.78150259363676,51.02486157371936,151.1640391067898,92.35133920931487,436.6703920384531,530.2177029402668,103.29017791718726,0.7275363975505817,0.7275373808923008,0.25,0.0027137042062415195,0.0033921302578018998,-0.0030103966333262233,0.10195294123412804
10203,MDX,SR-924,West,Unknown,0.33,0.1744186046511628,25.896211,-80.287701,POINT (-80.287701 25.896211),1053.8564825968083,29.29482814590429,39.02995252678673,2448.695622360333,158.78150259363676,51.02486157371936,151.1640391067898,92.35133920931487,436.6703920384531,530.2177029402668,103.29017791718726,0.7275363975505817,0.7275373808923008,0.08333333333333333,0.005427408412483039,0.005653550429669833,-0.0073135462943952345,0.10645707512070976
10205,MDX,SR-924,East,Unknown,0.33,0.2674418604651162,25.896726,-80.292855,POINT (-80.292855 25.896726),1097.264775783785,30.328839304059386,40.590266731792134,2527.4706481695475,164.3950214530345,53.00303943540379,156.64544157832654,95.9527693190808,449.5936327831113,550.7534120456789,107.54748812458581,0.743815221582351,0.7438162511489933,0.25,0.0027137042062415195,0.0037690336197798886,-0.05000100824224987,0.2289089787262282
10206,MDX,SR-924,West,Unknown,0.33,0.2674418604651162,25.896726,-80.292855,POINT (-80.292855 25.896726),1097.264775783785,30.328839304059386,40.590266731792134,2527.4706481695475,164.3950214530345,53.00303943540379,156.64544157832654,95.9527693190808,449.5936327831113,550.7534120456789,107.54748812458581,0.743815221582351,0.7438162511489933,0.25,0.0027137042062415195,0.0037690336197798886,-0.041425294624027664,0.21565267911531316
10208,MDX,SR-924,East,Unknown,0.33,0.3217054263565891,25.898939,-80.30775,POINT (-80.30775 25.898939),1116.8811346942202,30.043597671679862,41.817643084676426,2536.4951373046433,164.28224305049798,52.662973672942044,156.50341046738782,96.53595626306017,452.5221820890929,562.0693005396189,107.05835000210001,0.7937072529090209,0.7937082553060005,0.0,0.004070556309362279,0.0030529172320217096,-0.034676754006933624,0.23989665699478868
10209,MDX,SR-924,West,Unknown,0.33,0.3217054263565891,25.898939,-80.30775,POINT (-80.30775 25.898939),1116.8811346942202,30.043597671679862,41.817643084676426,2536.4951373046433,164.28224305049798,52.662973672942044,156.50341046738782,96.53595626306017,452.5221820890929,562.0693005396189,107.05835000210001,0.7937072529090209,0.7937082553060005,0.0,0.004070556309362279,0.0030529172320217096,-0.04039911376758701,0.2624109511460752
10210,MDX,SR-836,West,Unknown,0.33,0.7403100775193798,25.787812,-80.210228,POINT (-80.210228 25.787812),2074.5366203602584,48.24725320505217,62.800535363573495,3994.5577346702676,271.1300491091268,76.78924160000447,235.33151484771975,114.40235671476876,1070.6846720660078,1105.265104143413,200.64920506024927,0.5735401821852077,0.5735422484548742,0.16666666666666666,0.004070556309362279,0.005789235639981908,-0.06317391802618239,0.4966527144704351
10211,MDX,SR-836,East,Unknown,0.33,0.1162790697674418,25.781369,-80.416803,POINT (-80.416803 25.781369),797.5920176699328,25.60646371070891,36.90003865895524,1973.0737692886883,135.32943838134543,43.31713086349933,131.27635268966614,79.9917991843978,327.1998829597752,409.3845942093186,83.25703186055975,2.9728843197793884,2.9728850517829346,0.25,0.0027137042062415195,0.0030529172320217096,-0.028878537799265663,0.1500448132028632
10212,MDX,SR-836,East,Unknown,0.33,0.1821705426356589,25.78208,-80.3884,POINT (-80.3884 25.78208),961.3100655504278,27.80582525282452,41.28922513520356,2272.207463266799,153.68638084705276,48.237665447810215,147.5742614615889,89.24840223465907,389.92514321099566,492.8252347480965,94.99493929196728,1.6597956556377904,1.6597965151767755,0.25,0.0027137042062415195,0.0032564450474898234,-0.10567436640528483,0.3611475553366947
10213,MDX,SR-836,East,Unknown,0.4,0.1782945736434108,25.78231,-80.38842,POINT (-80.38842 25.78231),959.0376660576092,27.750008751360664,41.192302388459865,2267.117838155956,153.37852904481107,48.13149035803386,147.25561684523143,89.03464557321051,389.18853736781125,491.6827902630632,94.79870541361609,1.6615083296131796,1.661509187319974,0.08333333333333333,0.004070556309362279,0.004440606882940668,-0.055241702924553326,0.2989674347782854
10214,MDX,SR-836,West,Unknown,0.3,0.1782945736434108,25.78231,-80.38842,POINT (-80.38842 25.78231),959.0376660576092,27.750008751360664,41.192302388459865,2267.117838155956,153.37852904481107,48.13149035803386,147.25561684523143,89.03464557321051,389.18853736781125,491.6827902630632,94.79870541361609,1.6615083296131796,1.661509187319974,0.25,0.0027137042062415195,0.0032564450474898234,-0.0635418023428701,0.36348314752416166
10215,MDX,SR-924,East,Unknown,0.33,0.3720930232558139,25.898628,-80.317815,POINT (-80.317815 25.898628),1095.7579559485075,29.23152832147281,41.160320380150715,2466.896088230369,160.10030394001677,50.98638975874937,152.60407691313094,94.78874806067886,441.64383990127413,554.4494639453429,103.36680014997762,0.8359481579200136,0.8359491329671901,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.01929699137643609,0.1355036144910903
10216,MDX,SR-924,West,Unknown,0.33,0.3720930232558139,25.898628,-80.317815,POINT (-80.317815 25.898628),1095.7579559485075,29.23152832147281,41.160320380150715,2466.896088230369,160.10030394001677,50.98638975874937,152.60407691313094,94.78874806067886,441.64383990127413,554.4494639453429,103.36680014997762,0.8359481579200136,0.8359491329671901,0.25,0.0027137042062415195,0.0030529172320217096,-0.04050606807860302,0.23062267273800163
10217,MDX,SR-924,East,Unknown,0.33,0.2906976744186046,25.898684,-80.313127,POINT (-80.31312699999999 25.898684),1104.2168496363404,29.613096763746682,41.46520814867054,2499.735266874981,162.04747389854157,51.76761513203,154.4597759203082,95.62668293056535,446.2800976973076,557.547869237352,104.98742792863749,0.8158936556626453,0.8158946438249323,0.0,0.0027137042062415195,0.0030529172320217096,-0.09180391750148215,0.3803066968606426
10218,MDX,SR-924,West,Unknown,0.33,0.2906976744186046,25.898684,-80.313127,POINT (-80.31312699999999 25.898684),1104.2168496363404,29.613096763746682,41.46520814867054,2499.735266874981,162.04747389854157,51.76761513203,154.4597759203082,95.62668293056535,446.2800976973076,557.547869237352,104.98742792863749,0.8158936556626453,0.8158946438249323,0.0,0.0027137042062415195,0.0030529172320217096,-0.07873685701180877,0.38691484061977344
10219,MDX,SR-874,North,Unknown,0.33,0.2054263565891473,25.714402,-80.326914,POINT (-80.326914 25.714402),932.7452869967526,29.085615152011393,43.71143367418563,2468.2912357245586,173.4768733231997,50.37798179653934,165.0602661268778,95.55133089776342,404.51312607132786,483.81059020952785,100.71511934005633,0.8092450871237248,0.8092460272708759,0.25,0.0027137042062415195,0.004341926729986431,-0.13879783217781083,0.7919557931413321
10220,MDX,SR-874,South,Unknown,0.33,0.2054263565891473,25.714402,-80.326914,POINT (-80.326914 25.714402),932.7452869967526,29.085615152011393,43.71143367418563,2468.2912357245586,173.4768733231997,50.37798179653934,165.0602661268778,95.55133089776342,404.51312607132786,483.81059020952785,100.71511934005633,0.8092450871237248,0.8092460272708759,0.25,0.0027137042062415195,0.004341926729986431,-0.15039135776545276,0.852182964494894
10223,MDX,SR-836,East,Unknown,0.33,0.1666666666666666,25.783933,-80.406967,POINT (-80.40696699999999 25.783933),838.9262365157364,25.845040383020724,37.701523276626986,2052.9684312975883,139.94070542429841,44.269149748742166,135.21298785044692,82.00820149315717,343.50046067826963,430.3044082714791,86.07537642081103,2.289998863369964,2.289999630901239,0.0,0.004070556309362279,0.004070556309362279,-0.04399822471474313,0.26134195882417804
10224,MDX,SR-836,West,Unknown,0.33,0.1666666666666666,25.783933,-80.406967,POINT (-80.40696699999999 25.783933),838.9262365157364,25.845040383020724,37.701523276626986,2052.9684312975883,139.94070542429841,44.269149748742166,135.21298785044692,82.00820149315717,343.50046067826963,430.3044082714791,86.07537642081103,2.289998863369964,2.289999630901239,0.0,0.0013568521031207597,0.0024423337856173673,-0.07851137677423398,0.43464388399270154
10225,MDX,SR-836,East,Unknown,0.33,0.1356589147286821,25.783783,-80.412017,POINT (-80.41201700000001 25.783783),813.2089711186509,25.531256856854924,36.995323708822205,1998.2686650809565,136.66806561767012,43.45513561739635,132.2489686407891,80.33369168947196,333.61073757912925,417.27080158297383,84.08387991151076,2.5970296997787625,2.5970304444410264,0.0,0.0013568521031207597,0.0024423337856173673,-0.03929303609827045,0.22164353073751106
10226,MDX,SR-836,West,Unknown,0.33,0.1356589147286821,25.783783,-80.412017,POINT (-80.41201700000001 25.783783),813.2089711186509,25.531256856854924,36.995323708822205,1998.2686650809565,136.66806561767012,43.45513561739635,132.2489686407891,80.33369168947196,333.61073757912925,417.27080158297383,84.08387991151076,2.5970296997787625,2.5970304444410264,0.0,0.0013568521031207597,0.0024423337856173673,-0.0537548212469906,0.31578250423834126
10227,MDX,SR-836,East,Unknown,0.33,0.1162790697674418,25.783967,-80.396883,POINT (-80.396883 25.783967),892.7354355012033,26.612949501459525,39.18200343360242,2149.7985799775356,146.11314126189296,45.92523473637757,140.69448285287635,85.06729449875232,364.3713808185721,457.83748165745527,90.21875112379504,1.8901054852794767,1.8901062934157802,0.25,0.0027137042062415195,0.0032564450474898234,-0.06188442723446774,0.3245159540751672
10228,MDX,SR-836,West,Unknown,0.33,0.1162790697674418,25.783967,-80.396883,POINT (-80.396883 25.783967),892.7354355012033,26.612949501459525,39.18200343360242,2149.7985799775356,146.11314126189296,45.92523473637757,140.69448285287635,85.06729449875232,364.3713808185721,457.83748165745527,90.21875112379504,1.8901054852794767,1.8901062934157802,0.25,0.0027137042062415195,0.0032564450474898234,-0.06537659870663143,0.34400691164652974
10229,MDX,SR-874,North,Unknown,0.3,0.3449612403100775,25.701744,-80.338059,POINT (-80.338059 25.701744),887.2001305023672,28.26403426617368,42.42243715300589,2387.200589108949,168.94308683418376,49.34921135703352,161.46438505227678,93.77952360546794,381.68801837028855,459.97857519114234,97.81820225642531,0.8087814697284315,0.8087823622287944,0.25,0.0027137042062415195,0.0030529172320217096,-0.05444229832595887,0.34936440312385714
10230,MDX,SR-836,West,Unknown,0.33,0.2906976744186046,25.779128,-80.379444,POINT (-80.37944400000001 25.779128),1088.518723746873,30.167048976627008,45.49125890614224,2496.023402992636,167.87102950689192,52.71517373768428,159.98862873499678,97.21248928428199,435.03679908832396,557.1155029652382,102.95594999029751,1.4752796840009803,1.4752806483905105,0.25,0.0027137042062415195,0.0027137042062415195,-0.056868437625859136,0.3469167970710466
10231,MDX,SR-874,South,Unknown,0.3,0.3565891472868217,25.701744,-80.338859,POINT (-80.338859 25.701744),887.6140709202595,28.31207664955464,42.51032671519644,2391.8572752439923,169.18475546491717,49.46842163432561,161.7833230483556,94.05956220095425,381.4055009999621,460.1488950703248,97.96623588600613,0.8111291864413521,0.8111300793642154,0.1883267541579061,0.004070556309362279,0.004070556309362279,-0.09016708565645082,0.5743986119290736
10232,MDX,SR-836,East,Unknown,0.5,0.2984496124031007,25.778728,-80.379444,POINT (-80.37944400000001 25.778728),1097.9318259845068,30.357882442115752,45.830891921838955,2513.100739057835,168.8979374718939,53.073439432854,160.9629626056061,97.89049769452649,438.0079912248644,561.7993463521441,103.54544881266811,1.4731754193745652,1.4731763913130729,0.25,0.0027137042062415195,0.0027137042062415195,-0.06896125461946218,0.33431435800849496
10233,MDX,SR-836,West,Unknown,0.33,0.2984496124031007,25.778728,-80.379444,POINT (-80.37944400000001 25.778728),1097.9318259845068,30.357882442115752,45.830891921838955,2513.100739057835,168.8979374718939,53.073439432854,160.9629626056061,97.89049769452649,438.0079912248644,561.7993463521441,103.54544881266811,1.4731754193745652,1.4731763913130729,0.25,0.0027137042062415195,0.0027137042062415195,-0.022574094543081874,0.2344508325932796
10234,MDX,SR-836,East,Unknown,0.33,0.0930232558139534,25.779566,-80.419621,POINT (-80.41962100000001 25.779566),785.9256829885044,25.591036910832553,36.74052972477489,1948.74015059819,134.04024026414203,43.09213179464555,130.06913792728375,79.43414966422345,322.7158265872854,403.6182921171385,82.60264971853084,3.2282294171478605,3.2282301391482475,0.25,0.0027137042062415195,0.0027137042062415195,-0.00957280134117603,0.06620069906301367
10235,MDX,SR-836,West,Unknown,0.33,0.0930232558139534,25.779566,-80.419621,POINT (-80.41962100000001 25.779566),785.9256829885044,25.591036910832553,36.74052972477489,1948.74015059819,134.04024026414203,43.09213179464555,130.06913792728375,79.43414966422345,322.7158265872854,403.6182921171385,82.60264971853084,3.2282294171478605,3.2282301391482475,0.25,0.0027137042062415195,0.0027137042062415195,-0.008317148519466272,0.07496588680110458
10238,MDX,SR-836,East,Unknown,0.33,0.1162790697674418,25.783585,-80.415329,POINT (-80.415329 25.783585),795.7593469152763,25.354540243656402,36.54378218543644,1957.9807813870548,134.34773211041528,42.91072773877217,130.0515115358226,79.11156380459245,327.04882607666093,408.52673521954637,82.782896380594,2.867983108282671,2.8679838368967148,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.004459596046024417,0.057714938967004935
10239,MDX,SR-836,West,Unknown,0.33,0.1162790697674418,25.783585,-80.415329,POINT (-80.415329 25.783585),795.7593469152763,25.354540243656402,36.54378218543644,1957.9807813870548,134.34773211041528,42.91072773877217,130.0515115358226,79.11156380459245,327.04882607666093,408.52673521954637,82.782896380594,2.867983108282671,2.8679838368967148,0.16666666666666666,0.004070556309362279,0.004070556309362279,-0.031032863878026062,0.1914644167199031
